Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
"1.4 (1J2,1J6)",AHW/AKQ,1390,55,75,10/98 → 05/05
"1.6 (1J2,1J6)","AEH, AKL",1595,74,100,09/98 → 05/05
"1.6 (1J2,1J6)","AVU, BFG, BFQ",1595,75,102,10/00 → 05/05
"1.6 16V (1J2,1J6)",ATN/AUS/AZD/BCB,1598,77,105,02/00 → 05/05
"1.6 FSI (1J2,1J6)",BAD,1598,81,110,01/02 → 05/05
"1.8 (1J2,1J6)",AGN,1781,92,125,10/98 → 05/05
"1.8 T 20V (1J2,1J6)",AGU/ARX/AUM,1781,110,150,10/00 → 05/05
"1.8 Turbo Sport Edition (1J2,1J6)",AUQ,1781,132,180,03/02 → 05/05
"1.9 SDI (1J2,1J6)","AGP, AQM",1896,50,68,05/99 → 05/05
"1.9 TDI (1J2,1J6)",AJM,1896,85,115,10/98 → 09/01
"1.9 TDI (1J2,1J6)",AHF,1896,81,110,10/98 → 06/02
"1.9 TDI (1J2,1J6)",AGR/ALH,1896,66,90,10/98 → 06/02
"1.9 TDI (1J2,1J6)",ARL,1896,110,150,10/00 → 05/05
"1.9 TDI (1J2,1J6)","ATD, AXR",1896,74,101,10/00 → 05/05
"1.9 TDI (1J2,1J6)",ASZ,1896,96,130,04/01 → 05/05
"2.0 (1J2,1J6)","AQY, APK, AZH, AZJ",1984,85,115,10/98 → 05/05
"2.3 V5 (1J2,1J6)",AGZ,2324,110,150,10/98 → 12/00
"2.3 V5 24V (1J2,1J6)",AQN,2324,125,170,10/00 → 06/02
"2.8 V6 24V (1J2,1J6)",AQP/AUE,2792,150,204,04/99 → 05/05
