Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
1.4,14 NV,1389,55,75,04/88 → 06/92
1.6,16 SV,1598,60,82,09/88 → 05/93
1.6,C 16 LZ2,1598,51,69,08/92 → 07/93
1.6i,E 16 NZ,1598,55,75,09/88 → 10/90
1.6i,X 16 SZ,1598,52,71,09/93 → 10/95
1.6i (KAT),C 16 NZ2,1598,55,75,09/88 → 10/95
1.6i,16 LZ 2,1598,55,75,09/93 → 11/95
1.7 D,17 D,1700,42,57,10/88 → 09/92
1.7 D,17 DR,1700,44,60,07/92 → 10/95
1.7 TD,X 17 DT (TC4EE1),1686,60,82,03/90 → 10/95
1.8 S,E 18 NVR,1796,65,88,09/88 → 07/89
1.8 S,18 SV,1796,66,90,09/89 → 10/90
1.8 S 4x4,E 18 NVR,1796,65,88,01/89 → 07/89
1.8i (KAT),C 18 NZ,1796,66,90,03/90 → 10/95
2.0,,1998,74,100,09/88 → 09/89
2.0i,20 NE,1998,85,115,09/88 → 10/90
2.0i,20 SEH,1998,95,129,09/88 → 09/92
2.0i (KAT),C 20 NE,1998,85,116,09/88 → 10/95
2.0i 16V,20 XEJ,1998,110,150,01/89 → 06/94
2.0i 16V,X 20 XEV,1998,100,136,06/94 → 10/95
2.0i 16V (KAT),C 20 XE,1998,110,150,02/90 → 10/95
2.0i 16V 4x4,20 XEJ,1998,110,150,01/89 → 10/90
2.0i 16V 4x4,X 20 XEV,1998,100,136,06/94 → 10/95
2.0i 16V 4x4 (KAT),C 20 XE,1998,110,150,02/90 → 10/95
2.0i 4x4,20 NE,1998,85,115,01/89 → 10/90
2.0i 4x4,20 SEH,1998,95,129,01/89 → 09/92
2.0i 4x4 (KAT),C 20 NE,1998,85,116,01/89 → 10/95
2.0i Turbo 4x4,C 20 LET,1998,150,204,06/94 → 10/95
2.5 V6,C 25 XE,2498,125,170,02/93 → 10/95
