Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
1.3 Sport,M4A,1294,69,94,04/87 → 12/88
1.4 GTi (ZA-),KFZ (TU3FJ2),1360,74,100,06/91 → 12/96
1.4 GTi,KFY (TU3FJ2),1360,66,90,08/91 → 12/96
10,CDY/C1A/C3A (TU9/9M),954,33,45,07/86 → 12/98
10,CDZ (TU9M),954,37,50,07/92 → 12/98
10 E,C3A,954,30,41,12/86 → 12/88
11,H1B,1124,40,54,12/86 → 06/90
11,HAZ (TU1CP),1124,40,54,09/88 → 12/89
11,HDZ (TU1M),1124,44,60,10/89 → 12/98
14,K1B,1360,44,60,12/86 → 12/88
14,K2B,1360,62,84,01/88 → 12/92
14,K1F,1360,49,67,06/88 → 04/94
14,KDY (TU3M),1360,55,75,03/89 → 12/96
14 4x4,K2A,1360,62,84,09/86 → 07/92
14 4x4,KDY (TU3M),1360,55,75,08/91 → 12/96
14 D,K9A (TUD3),1360,38,52,09/88 → 06/92
14 D,K9Y (TUD3Y),1360,37,50,08/91 → 11/97
15 D,VJZ (TUD5),1527,40,54,08/94 → 12/97
15 D,,1527,43,58,08/94 → 12/97
