Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
1.2 12V (6L2),"AZQ, BME",1198,47,64,10/02 → 06/06
1.2 12V (6L2),BXV,1198,51,70,06/06 → 11/09
1.4 16V (6L2),"BBY, BKY",1390,55,75,10/02 → 12/07
1.4 16V (6L2),"AUB, BBZ",1390,74,100,10/02 → 11/09
1.4 16V (6L2),BXW,1390,63,86,06/06 → 11/09
1.4 TDI (6L2),AMF,1422,55,75,02/03 → 12/05
1.4 TDI (6L2),BNM,1422,51,70,06/05 → 11/09
1.4 TDI (6L2),"BMS, BNV",1422,58,80,06/05 → 11/09
1.6 16V (6L2),BAH,1595,74,100,02/03 → 11/09
1.6 16V (6L2),BTS,,77,105,09/06 → 11/09
1.9 SDI (6L2),ASY,1896,47,64,10/02 → 11/09
1.9 TDI (6L2),"ATD, AXR, BMT",1896,74,100,10/02 → 11/09
1.9 TDI (6L2),"ASZ, BLT",1896,96,130,10/02 → 11/09
2.0 (6L2),"AZL, BBX",1984,85,115,03/03 → 11/09
