Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
"1.9 Ddi (TFR87, TFS87)",RZ4E-TC,1898,120,163,03/17 →
1.9 Ddi (TFR87_),RZ4E-TC,1898,110,150,11/19 →
2.4,C 24 SE,2405,94,128,05/02 → 06/12
2.5 D,4JA1-TC,2499,74,101,05/02 → 06/12
2.5 Ddi,4JK1-TCY,2499,120,163,07/12 →
2.5 Turbodiesel,4JK1-TC,2499,100,136,10/06 → 06/12
3.0 DTiD,,2999,96,131,05/02 → 06/12
3.0 Turbodiesel,4JJ1-TC,2999,120,163,01/07 → 06/12
3.5 V6,,3498,147,200,05/02 → 06/12
