Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
1.3,,1288,37,50,12/68 → 04/74
1.3 (GECP),J1E,1298,40,54,01/74 → 06/85
1.5,,1488,44,60,12/68 → 04/74
1.5,,1488,48,65,12/68 → 04/74
1.6,LCN,1593,54,73,01/78 → 04/87
1.6 (GECP),LEC,1593,65,88,01/74 → 12/77
1.6,LCE,1593,53,72,01/74 → 12/77
1.6,LAC,1593,50,68,09/74 → 12/77
1.6 (ECJ),LE,1592,65,88,08/72 → 04/74
1.7,TV 17 H,1699,55,75,12/68 → 08/72
2.0,NYL,1999,66,90,04/76 → 12/77
2.0 (GECP),,1999,66,90,01/78 → 12/82
2.0,,1981,66,90,02/69 → 04/74
2.0,NEN,1993,74,100,01/78 → 12/85
2.0,,1985,63,86,02/69 → 06/71
2.3,,2274,79,107,02/69 → 04/74
2.3,,2274,92,125,08/69 → 04/74
2.3,YYE,2293,79,107,01/74 → 12/77
2.3 Super,YYN,2293,84,114,06/79 → 12/85
2.6,,2520,92,125,08/70 → 04/74
2.6 RS (ECJ),OZ,2638,110,150,08/70 → 04/74
2.8i Super,PRN,2792,118,160,01/81 → 12/85
3.0 (GECP),,2994,101,138,01/78 → 12/81
3.0 (ECJ),HY,2945,103,140,08/72 → 04/74
3.0,HYF,2992,101,138,01/74 → 12/77
