Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
1.25,FUJA/FUJB,1242,55,75,05/02 → 06/08
1.25,"M7JA, M7JB",1242,51,70,03/03 → 06/08
1.3,BAJA,1297,44,60,09/02 → 08/08
1.3 S,,1297,50,68,03/02 → 07/05
1.3 S,"A9JA, A9JB",1297,51,70,09/02 → 06/08
1.4 16V,"FXJA, FXJB",1388,59,80,03/02 → 06/08
1.4 TDCi,F6JA,1399,50,68,03/02 → 12/10
1.6 16V,FYJA,1596,74,100,03/02 → 12/08
1.6 TDCi,HHJC,1560,66,90,11/04 → 12/12
2.0 16V ST,N4JB,1999,110,150,01/05 → 03/09
