Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
1.7,,1680,55,75,01/72 → 02/76
2.0,,1981,66,90,09/74 → 02/76
2.0,,1995,73,99,01/72 → 02/76
2.3,,2296,79,107,01/72 → 02/76
