Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
5.4 (C199.376/476),M 155.980,5439,460,626,04/04 → 01/10
5.4 722 (C199.976),M 155.980,5439,478,650,09/06 → 01/10
