Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
C 180 (W206),M 254.915,1496,125,170,03/21 →
C 200 (W206),M 254.915,1496,150,204,03/21 →
C 200 d (W206),OM 654.820,1993,120,163,03/21 →
C 220 d (W206),OM 654.820,1993,147,200,03/21 →
C 300 (W206),M 254.920,1999,190,258,03/21 →
C 300 d (W206),OM 654.820,1993,195,265,03/21 →
C 300 de (W206),OM 654.820,1992,230,313,12/22 →
C 300 e (W206),M 254.920,1999,230,313,12/21 →
C 400 e (W206),M 254.920,1999,280,381,05/22 →
C 43 AMG (W206),M 139.580,1991,300,408,04/22 →
C 63 AMG S E Performance (W206),M 139.580,1991,500,680,11/22 →
