Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
1.3 (EC8),D13B2,1343,55,75,10/87 → 09/91
1.4 16V (EC9),D14A1,1386,66,90,10/87 → 09/91
1.4 16V (ED2/EE1),D14A1,1386,66,90,10/87 → 09/91
1.5i (ED3),D15B2,1493,66,90,10/87 → 09/91
1.5i 16V (ED6),D15B2,1493,69,94,10/88 → 09/91
1.5i 16V (EE2),D15B2,1493,69,94,01/88 → 11/91
1.6i (ED7),D16Z2,1590,81,110,10/87 → 09/91
1.6i 16V,D16A7,1590,96,130,09/87 → 09/91
1.6i 16V 4WD (ED4),D16A6,1579,80,109,01/88 → 09/91
1.6i 16V 4WD (ED4),D16A6,1590,81,110,01/88 → 09/91
1.6i GL (ED4),D16Z2,1590,81,110,10/87 → 09/91
1.6i GL (ED4),D16A6,1579,80,109,10/89 → 09/91
1.6i GL (ED7),D16A6,1579,80,109,10/87 → 09/91
1.6i VTEC (EE9),B16A1,1595,110,150,10/89 → 09/91
