Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
"1.6 (24,25)",CT,1573,37,50,05/79 → 12/82
"1.6 D (24,25)",CS,1589,37,50,01/81 → 07/87
"1.6 TD (24,25)",JX,1589,51,70,08/84 → 07/92
"1.7 D (24,25)",KY,1716,42,57,08/85 → 07/92
"1.9 (24,25)","DG, SP",1913,57,78,08/82 → 07/92
"1.9 (24,25)",GW,1913,66,90,08/83 → 07/85
"1.9 (24,25)",DH,1913,61,83,01/83 → 07/85
"1.9 (24,25)",DF,1913,44,60,08/82 → 07/92
"2.0 (24,25)","CV, CU",1957,51,70,05/79 → 12/82
"2.1 (24,25)",DJ,2110,82,112,08/85 → 07/92
"2.1 (24,25)",SR,2109,64,87,10/86 → 07/92
"2.1 (24,25)",MV,2110,70,95,08/85 → 07/92
"2.1 (24,25)",,2110,70,95,08/85 → 07/92
"2.1 (24,25)",SS,2110,70,95,06/89 → 07/92
"2.1 (24,25)",SS,2110,68,92,07/89 → 07/92
