Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
2.3 CDTI 100,M9T670/676/690/692,2298,74,100,04/10 →
2.3 CDTI 110,,2298,81,110,08/14 →
2.3 CDTI 125,M9T676/686/690/692/696/698,2298,92,125,04/10 →
2.3 CDTI 150,M9T880,2299,110,150,01/13 →
2.3 CDTI 150,M9T678/680/686/694/696/698,2298,107,146,04/10 →
2.3 CDTI BiTurbo 140,,2298,100,136,08/14 →
2.3 CDTI BiTurbo 145,M9T Euro 6,2298,107,145,08/15 →
2.3 CDTI BiTurbo 160,,2298,120,163,08/14 →
2.3 CDTI BiTurbo 170,M9T Euro 6,2298,125,170,08/15 →
2.3 CDTI FWD,M9T 716,2298,132,179,08/19 →
2.3 CDTI FWD,M9T 716,2298,110,150,08/19 →
"2.3 CDTI FWD (HV, UV) (X62)",M9T 704/710,2298,96,131,11/16 →
