Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
1.6,G16A,1598,48,65,01/83 → 09/88
1.8,G18A,1760,50,68,01/83 → 09/88
2.0 (280),Rover O-Series,1994,65,88,11/86 → 04/89
2.0 (250),Rover O-Series,1994,65,88,11/86 → 04/89
2.0,G20A,1994,64,87,01/83 → 09/88
2.0 (230),Rover O-Series,1994,65,88,11/86 → 04/89
2.0 (255),Rover O-Series,1994,65,88,11/86 → 04/89
2.0 (200),Rover O-Series,1994,67,91,05/86 → 04/89
2.0 (225),Rover O-Series,1994,67,91,11/86 → 04/89
2.0 D/Di (200-280),Perk. Prima 65,1994,48,65,05/86 → 04/89
2.5 D (400),Rover 12J,2494,49,67,11/86 → 04/89
2.5 D (285),Rover 12J,2494,49,67,11/86 → 04/89
2.5 D (400),Peug. EN55/XD3,2498,53,72,04/89 → 08/96
2.5 D (310),Rover 12J,2494,49,67,11/86 → 04/89
2.5 D (350),Rover 12J,2495,54,73,09/83 → 03/89
2.5 TD (400),Peug. ET70/XD3T,2498,71,96,04/89 → 08/96
2.6 D,K25D,2594,59,80,01/83 → 09/88
3.5 V8 (300),3.5 V8,3528,106,144,09/83 → 04/89
