Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
1.4,TU3A / TU3AE5,1360,53,73,02/06 → 12/15
1.4 16V,ET3J4,1360,66,90,02/06 → 10/13
1.4 BiFuel,TU3A,1360,53,73,08/07 → 12/13
1.4 HDi 70,"DV4TD/TED/TED4, DV4C",1398,50,69,02/06 → 12/15
1.4 VTi,EP3,1397,70,95,08/07 → 10/13
1.6 16V,NFU (TU5JP4),1587,80,109,02/06 → 12/13
1.6 16V Turbo,EP6DT (5FX),1598,110,150,09/06 → 09/09
1.6 16V Turbo,EP6DT,1598,115,156,10/09 → 12/13
1.6 16V Turbo RC,EP6DTS,1598,128,175,02/07 → 12/12
1.6 HDi 110 FAP,9HY/9HZ (DV6TED4),1560,80,109,02/06 → 01/15
1.6 HDi 110 FAP,DV6CTED,1560,82,112,03/10 → 10/13
1.6 HDi 90,9HX (DV6ATED4),1560,66,90,02/06 → 10/13
1.6 HDi 90 FAP,DV6DTED,1560,68,92,03/10 → 12/12
1.6 VTi,EP6,1598,88,120,09/06 → 10/13
