Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
1.3,ME307,1299,52,71,10/04 → 05/13
1.3,MeMZ-307,1299,52,71,01/09 → 03/14
1.3 LPG,MeMZ-307,1299,48,65,03/07 →
1.4,F14D4,1399,74,101,01/11 → 03/14
1.5,A15SMS,1498,63,86,01/09 → 03/14
1.5,A15SM,1399,63,86,01/09 → 03/14
