Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
1.1 CRDi,,1120,55,75,06/12 → 12/15
1.2,,1248,57,78,02/09 → 08/14
1.2,,1248,63,86,06/12 → 12/15
1.2 LPG,,1248,60,82,01/09 → 08/14
1.4,,1396,74,101,02/09 → 12/15
1.4 CRDi,,,55,75,09/09 → 12/12
1.4 CRDi,,,66,90,09/09 → 12/15
1.4 LPG,,1396,75,102,12/08 → 12/12
1.6,,1591,93,126,02/09 → 12/12
1.6 CRDi,,1582,85,116,02/09 → 12/12
