Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
"2.7 CRD (WJ, WG)",OM 612,2685,120,163,09/01 → 07/05
3.1 TD,VM Diesel,3125,103,140,04/99 → 11/01
"4.0 (WJ, WG)",,3956,140,190,04/99 → 07/05
"4.7 V8 (WJ, WG)",,4701,162,220,01/00 → 07/05
"4.7 V8 (WJ, WG)",,4701,166,226,04/99 → 06/00
"4.7 V8 (WJ, WG)",,4701,167,227,07/03 → 07/05
"4.7 V8 H.O. (WJ, WG)",,4701,190,258,09/01 → 07/05
