Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
CLS 220 CDI BlueTEC (218),OM 651.924,2143,125,170,09/14 → 12/17
CLS 250 CDI BlueTEC (218),OM 651.924,2143,150,204,02/11 → 12/17
CLS 350 (218),M 276.952,3498,225,306,12/10 → 08/14
CLS 350 CDI BlueTEC (218),OM 642.852/858,2987,185,252,11/12 → 12/17
CLS 350 CDI BlueTEC (218),OM 642.853,2987,190,258,11/12 → 12/17
CLS 350 CDI BlueTEC (218),OM 642.853/854,2987,195,265,12/10 → 08/14
CLS 400 (218),M 276.820,2996,245,333,09/14 → 12/17
CLS 400 (218),M 276.850,3498,245,333,09/14 → 12/17
CLS 500 (218),M 278.922,4663,300,408,04/11 → 12/17
CLS 63 AMG (218),M 157.980/981,5496,386,525,04/11 → 12/17
CLS 63 AMG (218),M 157.980/981 Performance+,5461,430,585,02/13 → 12/17
CLS 63 AMG (218),M 157.980/981 Performance+,5496,410,557,04/11 → 12/17
