Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
2.0 D (Telcoline),483 DL,,,,
2.0 TDI (Telcoline),483 DL TC49,1948,66,90,01/01 → 12/11
2.2 Dicor 16V,Dicor 2.2 TTV,2179,103,140,10/07 →
3.0 D,,2956,48,65,06/99 → 12/07
3.0 Dicor,Dicor 3.0,,85,116,08/05 →
