Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
11 R,G/T11-631,1129,42,57,10/81 → 12/95
12 TRS,G/T13-653,1299,45,61,10/81 → 12/95
650 CLUB,A06-630,652,25,34,10/81 → 12/95
