Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
1.2 TSI (5C),"CBZB, CYVD",1198,77,105,10/11 → 07/19
1.2 TSI (5C),CYVD,1198,77,105,10/11 → 07/19
1.4 TSI (5C),CZDA,1398,110,150,12/14 → 07/19
1.4 TSI (5C),"CAVD, CTHD, CTKA",1398,118,160,10/11 → 12/16
1.6 TDI (5C),CAYC,1598,77,105,10/11 → 07/16
1.8 TSI (5C),"CPKA, CPRA",1781,125,170,08/13 → 07/17
2.0 TDI (5C),CUUA,1968,81,110,06/14 → 09/18
2.0 TDI (5C),"CFFB, CJAA",1968,103,140,04/12 → 07/16
2.0 TDI (5C),"CVCA, CUUB, DELA",1968,110,150,07/14 → 09/18
2.0 TSI (5C),DDSA,1984,130,177,07/17 → 07/19
2.0 TSI (5C),"CBFA, CCTA, CCZA",1984,147,200,10/11 → 07/16
2.0 TSI (5C),"CPLA, CPPA",1984,155,210,12/12 → 07/19
2.0 TSI (5C),CULC,1984,162,220,12/14 → 09/18
2.5 V5 (5C),"CBTA, CBUA, CCCA",2480,125,170,10/11 → 07/19
