Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
1.3 (146CW),146A5.000,1301,49,67,08/91 → 09/94
1.4 i.e. (146EN/EQ),146 C5/D5.000,1372,49,67,09/94 → 12/96
1.5 i.e. (146C9),149.C1.000,1498,55,75,08/92 → 09/94
1.6 i.e. (146EO/ER),146 C6/D6.000,1580,55,75,09/94 → 12/96
1.7 Diesel (146DI/EI),146 B2.000,1697,42,57,08/91 → 12/96
