Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
1.5 (J2),,1495,76,103,11/95 → 10/00
1.5 12V (J2),G4EK,1495,65,88,12/96 → 11/00
1.5 i.e. 16V (J1),G4DJ,1468,63,86,10/90 → 12/95
1.6 i.e. 16V (J1),G4CR,1596,78,106,10/90 → 12/95
1.6 i.e. 16V (J1),G4CR,1596,84,114,10/90 → 12/95
1.6i (J2),G4GR,1599,66,90,11/95 → 11/00
1.6i (J2),,1599,76,103,11/95 → 11/00
1.6i 16V (J2),4G61,1599,84,114,11/95 → 11/00
1.8 i.e. 16V (J1),G4CN,1836,93,127,10/90 → 12/95
1.8i 16V (J2),G4GM,1795,94,128,11/95 → 11/00
1.9 D (J2),Peugeot,1905,50,68,03/98 → 11/00
2.0 16V (J2),G4GF,1975,102,139,08/96 → 11/00
