Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
20 dX (G02),"B47D20A, B47D20B",1995,120,163,04/18 → 03/20
20 dX (G02),"B47D20A, B47D20B",1995,140,190,04/18 → 03/20
"20 i Mild Hybrid (G02, F98)","B46B20B, B48B20B",1998,135,184,08/21 →
20 iX (G02),B48B20A,1998,135,184,04/18 →
25 dX (G02),B47D20B,1995,155,211,04/18 →
25 dX (G02),B47D20B,1995,170,231,04/18 →
30 dX (G02),B57D30A,2993,183,249,09/18 →
30 dX (G02),B57D30A,2993,195,265,04/18 →
"30 dX Mild-Hybrid (G02, F98)","B57D30B, JA1",2993,183,249,07/20 →
"30 dX Mild-Hybrid (G02, F98)","B57D30B, JA1",2993,210,286,07/20 →
"30 i Mild Hybrid (G02, F98)","B48B20B, B46B20B",1998,180,245,08/21 →
30 iX (G02),B48B20B,1998,185,252,04/18 →
M (F98),S58B30A,2298,353,480,04/19 →
M (F98),S58B30A,2298,375,510,03/19 →
M40 dX (G02),B57D30B,2993,240,326,04/18 →
"M40 dX Mild-Hybrid (G02, F98)","B57D30B, JA1",2993,250,340,07/20 →
M40 iX (G02),B58B30A,2998,265,360,04/18 → 08/19
"M40 iX (G02, F98)",B58B30B,2998,285,387,09/19 →
"M40 iX Mild Hybrid (G02, F98)",B58B30B,2998,265,360,08/21 →
