Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
3.0 V6 CRDi,,2959,176,239,04/09 → 12/11
3.0 V6 CRDi,,2959,184,250,09/11 → 12/12
3.8 V6,G6DA,3778,194,264,01/07 →
