Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
1.6 CRDi,D4FE,1598,100,136,07/18 →
1.6 CRDi Eco-Dynamics+,D4FE,1598,85,116,07/18 →
1.6 CRDi Eco-Dynamics+,D4FE,1598,100,136,03/19 →
1.6 GDI,,1591,97,132,01/16 →
1.6 T-GDI,,1591,130,177,01/16 →
1.7 CRDI,D4FD-L,1685,104,141,11/16 →
1.7 CRDi,,1685,85,116,01/16 →
2.0,NU / G4NA,1999,110,150,12/15 →
2.0 CRDi,,1995,100,136,01/16 →
2.0 CRDi,D4HA,1995,136,185,01/16 →
"2.4 16V DOHC VVT (PLATINUM, GT-LINE)",G4KJ,2359,135,184,01/16 →
