Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
EV (NE),EM17,,125,170,05/21 →
EV (NE),EM07,,160,217,05/21 →
EV (NE),"EM07, EM17",,173,235,05/21 →
EV (NE),EM07,,225,305,05/21 →
