Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
1.6 (K),B 16 F,1596,61,83,09/88 → 12/96
1.7 (K),B 18 F,1709,70,95,08/88 → 07/89
1.7 (K),B 18 EP,1709,78,106,09/88 → 12/96
1.7 (K),B 18 KD,1721,58,78,09/88 → 08/92
1.7 (K),B 18 KP,1721,64,87,09/88 → 12/96
1.7 (K),B 18 EP,1721,75,102,08/89 → 12/96
1.7 Turbo (K),B 18 FT,1721,88,120,08/88 → 07/96
1.7 Turbo (K),B 18 FT,1721,90,122,01/91 → 12/96
1.8 (K),B 18 U,1794,66,90,08/91 → 07/96
1.8 (K),,1783,66,90,09/95 → 12/96
1.9 TD (K),D 19 T,1870,66,90,07/94 → 12/96
2.0 (K),B 20 F,1998,81,110,08/92 → 07/95
2.0 (K),B 20 F,1998,80,109,08/93 → 07/96
