Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
"1.9 TDI (7H, 7J)",AXB,1896,77,105,05/03 → 12/09
"1.9 TDI (7H, 7J)",AXC,1896,63,85,05/03 → 12/09
"1.9 TDI (7H, 7J)",BRS,1896,75,102,01/06 → 12/09
"1.9 TDI (7H, 7J)",BRR,1896,62,84,01/06 → 12/09
"2.0 (7H, 7J, 7E, 7F)",AXA,1984,85,115,05/03 → 08/15
"2.0 BiFuel (7H, 7J, 7E, 7F)",AXA,1984,85,115,05/11 → 08/15
"2.0 TDI (7E, 7F)",CAAA,1968,62,84,09/09 → 08/15
"2.0 TDI (7E, 7F)",CAAB,1968,75,102,09/09 → 08/15
"2.0 TDI (7E, 7F)",CFCA,1968,132,180,09/09 → 08/15
"2.0 TDI (7E, 7F)","CAAC, CCHA",1968,103,140,09/09 → 08/15
"2.0 TDI (7E, 7F)","CAAE, CCHB",1968,100,136,05/10 → 08/15
"2.0 TDI (7E, 7F)",CAAD,1968,84,114,05/11 → 08/15
"2.0 TSI (7E, 7F)",CJKB,1984,110,150,07/12 → 08/15
"2.0 TSI (7E, 7F)",CJKA,1984,150,204,06/11 → 08/15
"2.5 TDI (7H, 7J)","AXD, BNZ",2460,96,130,05/03 → 12/09
"2.5 TDI (7H, 7J)","AXE, BPC",2460,128,174,05/03 → 12/09
"2.5 TDI (7H, 7J)",BLJ,2460,120,163,11/03 → 12/09
"3.2 V6 (7H, 7J)",BDL,3189,170,230,05/03 → 12/09
"3.2 V6 (7H, 7J)","BKK, CFLA",3189,173,235,11/03 → 12/09
