Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
1.6 BlueHDi 115,BHX (DV6FC),1560,85,116,03/14 → 12/18
1.6 BlueHDi 120,BHZ (DV6FC),1560,88,120,03/14 → 12/18
1.6 HDI,DV6C,1560,82,112,11/10 → 12/18
1.6 HDI,,1560,84,114,03/12 → 12/18
1.6 THP,"EP6CDTM, EP6FDT",1598,121,165,01/12 → 12/18
1.6 THP,EP6CDT,1598,115,156,11/10 → 12/18
1.6 VTI,EP6C,1598,88,120,11/10 → 12/18
2.0 BlueHDI 150,DW10FD,1997,110,150,10/13 → 12/18
2.0 BlueHDI 180,DW10FC,1997,133,181,10/13 → 12/18
2.0 HDI,DW10BTED4,1997,103,140,11/10 → 12/18
2.0 HDI,DW10CTED4,1998,120,163,11/10 → 12/18
2.0 HDI FAP Hybrid4 (RXH),DW10CTED4,,147,200,04/12 → 12/18
2.0 HDI FAP Hybrid4 (RXH),DW10FC,1997,133,181,10/14 → 12/18
2.2 HDI,DW12C,,150,204,11/10 → 12/18
