Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
200 (W115),M 115.926,1971,63,86,01/68 → 01/77
200 (W115),M 115.926,1971,70,95,01/68 → 01/77
200 D (W115),OM 615.913,1971,40,55,01/68 → 01/77
220 (W115),M 115.924,2172,66,90,01/68 → 07/73
220 (W115),M 115.920,2172,77,105,01/68 → 07/73
220 D (W115),OM 615.912,2172,44,60,01/68 → 01/77
230.4 (W115),M 115.951,2277,81,110,08/73 → 12/76
230.6 (W114),M 180.954,2253,88,120,01/68 → 11/76
240 D (W115),OM 616.916,2376,48,65,08/73 → 01/77
240 D 3.0 (W115),OM 617.910,2971,59,80,08/74 → 11/76
250 (W114),M 114.920,2470,85,116,01/68 → 08/72
250 (W114),M 114.920,2470,96,130,07/68 → 08/72
250 (W114),M 130.923 2.8l,2748,96,130,06/72 → 11/76
250 CE (W114),M 114.980,2470,110,150,04/69 → 04/72
280 (W114),M 110.921,2717,118,160,06/72 → 11/76
280 E (W114),M 110.981,2717,136,185,06/72 → 11/76
