Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
2.0 16V,EW10J4 (RFN),2000,100,136,02/00 → 02/09
2.0 HDI,DW10ATED (RHS/RHZ),2000,80,109,03/01 → 02/09
2.0 HDI 135 FAP,DW10BTED4,1997,99,135,12/05 → 02/09
2.2 16V,EW12J4 (3FZ),2231,116,158,02/00 → 09/04
2.2 16V,EW12J4,2231,120,163,09/04 → 02/09
2.2 HDI,DW12TED4 (4HX),2179,98,133,02/00 → 02/09
2.2 HDi Biturbo FAP,DW12BTED4 PF,2179,125,170,05/06 → 06/10
2.7 V6 HDi Biturbo FAP,DT17 TED4,2720,150,204,01/05 → 07/11
3.0 V6 24V,ES9J4S (XFX),2946,152,207,02/00 → 04/04
3.0 V6 24V,ES9A (XFV),2946,155,211,03/04 → 02/09
