Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
220 d (257.314),OM 654.920,1950,143,194,06/18 →
300 (C257.348),M 264.920,1991,190,258,02/18 →
300 d (C257.318),OM 654.920,1950,180,245,05/18 →
300 d EQ Boost (C257.319),OM 654.820,1992,195,265,04/21 →
350 (C257.350/351),M 264.920,1991,220,299,02/18 →
350 d (C257.320/321),OM 656.929,2925,183,249,02/18 →
350 d (C257.320/321),OM 656.929,2925,210,286,02/18 →
400 d (C257.323),OM 656.929,2925,250,340,12/17 →
400 d (C257.323),OM 656.929,2925,243,330,06/20 →
450 EQ Boost (C257.358/359),M 256.930,2987,270,367,02/18 →
AMG CLS 50 4matic (C257.361),M 256.930,2999,320,435,05/18 →
