Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
1.3,TC,1272,,,01/75 → 12/83
1.4 (SB20),D417,1400,35,48,03/84 → 08/88
1.6,,1586,51,69,08/80 → 06/84
1.8 (SA7),F85,1800,,,01/84 → 02/88
2.0 (SA4),FE60,2000,46,63,02/84 → 09/84
2.0 (SE3),FEBM,2000,46,63,12/87 → 07/89
2.0 (SF63),FEE,2000,46,63,07/89 →
2.0 (SC8),FE,2000,46,63,07/85 → 02/88
2.0 (SF59),FEEN,2000,46,63,07/89 →
2.0 (SB84),FE61,2000,46,63,01/84 → 02/88
2.0 (SA72),FE58,2000,46,63,01/84 → 07/86
2.0 (SF7),FEET,2000,46,63,07/89 →
2.0 (SB51),FE18,2000,46,63,01/84 → 02/88
2.0 (SE5),FECL,2000,46,63,12/87 → 08/89
2.0 (SC76),FES3,2000,46,63,06/84 → 01/88
2.0 (SE32),FEBP,2000,46,63,12/87 → 08/89
2.0 4WD (SE3),FEBN,2000,46,62,12/87 → 07/89
2.0 4WD (SC9),FEV4,2000,46,62,03/86 → 02/88
2.0i (SG24),FEJL,1998,70,95,08/91 → 09/04
2.2 Diesel,R2,2184,46,68,02/83 → 12/83
2.2 Diesel (SC2),R2,2183,34,46,02/84 → 09/85
2.2 Diesel (SA55),R207,2183,34,46,02/84 → 09/85
2.2 Diesel (SE39),R284,2183,34,46,01/88 → 08/89
2.2 Diesel (SE6),R281,2183,34,46,12/87 → 08/89
2.2 Diesel (SB53),R238,2183,34,46,02/84 → 09/85
2.2 Diesel (SF7),R296,2183,34,46,07/89 →
2.2 Diesel (SA79),R203,2183,34,46,01/84 → 02/88
2.2 Diesel (SF70),R29,2183,34,46,07/89 →
2.2 Diesel (SD53),R254,2183,34,46,11/85 → 02/88
2.2 Diesel 4WD (SE4),R286,2183,34,46,01/88 → 07/89
