Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
1.4 16V (MB2),D14A8,1396,66,90,01/97 → 04/01
1.4 16V (MB2/MB8),D14A7,1396,55,75,01/97 → 04/01
1.4i (MA8),"D14A2, A6, A8, D14Z4",1396,66,90,09/94 → 01/97
1.4i (MA8),D14A5,1396,55,75,09/95 → 01/97
1.4i (EJ9),D14A3,1396,55,75,11/95 → 04/01
1.4i S (EJ9),D14A4,1396,66,90,11/95 → 04/01
1.5 16V (MB3/MB9),D15Z8,1493,84,114,01/97 → 04/01
1.5i (MA9),D15Z3,1493,66,90,09/94 → 01/97
1.5i (EK3),D15Z6,1493,84,114,11/95 → 04/01
1.6 16V (MB4/MC1),D16B2,1590,85,116,01/97 → 04/01
1.6 LX,D16Y7,1591,78,106,06/96 → 04/99
1.6 VTi (EK4),B16A2,1595,118,160,11/95 → 04/01
1.6 VTi (MB4),D16B2,1595,118,160,01/97 → 04/01
1.6i (MB1),D16Y3,1590,83,113,09/94 → 03/97
1.6i (EK1),D16Y5,1590,84,114,11/95 → 04/01
1.6i (EJ6),D16Y7,1590,77,105,11/95 → 04/01
1.6i VTEC (MB1),D16Y2,1590,93,126,09/94 → 03/97
"1.6i VTEC (EK, EJ, EM1)","D16Y6, D16Y8",1590,92,125,11/95 → 04/01
1.8 16V (MB6),D18C4,1797,124,169,01/97 → 04/01
2.0 D (MB7),,1994,63,86,01/97 → 04/01
2.0 TDI (MC3),20T2N,1994,77,105,04/98 → 04/01
