Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
1.1,,1116,40,55,01/94 →
1.1 i (In L),PSA TU1A,1124,44,60,05/03 → 11/08
1.3 (In),,1301,48,65,01/94 →
1.6 i (In L),PSA TU5JP,1587,66,90,05/03 →
