Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
1.6,"YN, DD",1588,55,75,07/80 → 08/83
1.8,"DS, JN, JV",1781,66,90,09/82 → 10/88
1.8,SF,1781,64,87,04/86 → 10/88
1.8,DZ,1781,82,112,08/86 → 10/88
1.8,PV,1781,81,110,08/86 → 10/88
1.9,WN,1921,85,115,08/80 → 07/83
2.0,SK,1994,83,113,03/86 → 04/88
2.0,"JS, HP",1994,85,115,09/83 → 07/86
2.1,WE,2144,79,107,01/81 → 07/83
2.1,KE,2144,96,131,09/82 → 08/84
2.1 20V Turbo,KW,2144,225,306,05/84 → 07/87
2.1 Turbo,GV/WR,2144,147,200,07/80 → 07/87
2.1 Turbo quattro (85),WX,2144,119,162,02/82 → 07/89
2.2,JT,2226,88,120,08/85 → 10/88
2.2,KE,2144,96,131,09/82 → 08/84
2.2,KX,2226,88,120,07/81 → 10/87
2.2,"KV, HY",2226,100,136,09/84 → 10/88
2.2 20V Turbo,RR,2226,162,220,08/89 → 07/91
2.2 Turbo,MB,2226,147,200,08/87 → 07/89
2.3,NG,2309,100,136,01/87 → 10/88
