Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
1.4 Turbo ecoFLEX,A14NET,1364,103,140,08/11 → 05/17
1.6,A16XER,1598,85,115,11/08 → 07/12
1.6 16V SIDI Turbo,"A16XHT, B16SHL",1598,125,170,03/13 → 05/17
1.6 CDTI,B16DTJ,1598,88,120,07/15 → 05/17
1.6 CDTI,B16DTH,1598,100,136,07/15 → 05/17
1.6 Turbo,A16LET,1598,132,180,11/08 → 05/17
1.8,A18XER,1796,103,140,11/08 → 05/17
2.0 CDTI,A20DTE,1956,103,140,06/13 → 05/17
2.0 CDTI,A20DT/DTJ,1956,96,130,11/08 → 12/14
2.0 CDTI,A20DTE,1956,88,120,06/13 → 03/16
2.0 CDTI,B20DTH,1956,125,170,01/15 → 05/17
2.0 CDTI,A20DTC/DTL,1956,81,110,11/08 → 05/17
2.0 CDTI,A20DTH,1956,120,163,06/13 → 05/17
2.0 CDTI,A20DTH,1956,118,160,11/08 → 05/17
2.0 CDTI,A20DTR,1956,140,190,11/08 → 05/17
2.0 CDTI,A20DTR,1956,143,195,01/12 → 05/17
2.0 Turbo,A20NHT,1998,162,220,11/08 → 07/13
"2.0 Turbo, SIDI Turbo","A20NFT, A20NHT, B20NHT",1998,184,250,08/11 → 05/17
2.8 V6 Turbo,A28NER,2792,239,325,07/09 → 05/17
2.8 V6 Turbo,A28NET,2792,191,260,11/08 → 05/17
