Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
1307 1.3 S Simca,,1296,60,82,07/75 → 12/78
1307 1.3 Simca,6G1D,1294,40,54,01/78 → 08/81
1307 1.3 Simca,,1296,44,60,09/75 → 01/80
1307 1.3 Simca,,1296,50,68,07/75 → 01/80
1308 1.4 Simca,6Y2D,1424,55,75,11/78 → 08/80
1308 1.4 Simca,6Y2,1424,63,86,11/78 → 08/81
1510 1.4 Simca,6Y2D,1424,55,75,01/80 → 04/81
1510 1.4 Simca,,1424,63,86,01/80 → 04/81
1510 1.4 Simca,6G1,1424,51,69,01/80 → 04/84
1510 1.6,6J1,1577,54,73,11/80 → 12/83
1510 1.6,6J2A,1577,66,90,07/81 → 06/82
1510 1.6 Simca,6J2,1577,65,88,10/78 → 01/80
