Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
1.6 D 90,Renault R9M,1598,66,90,06/16 →
1.6 EcoJet,M9R,1599,70,95,07/19 →
1.6 Ecojet 125,Renault R9M,1598,92,125,06/16 →
1.6 Ecojet 145,Renault R9M,1598,107,145,06/16 →
1.6 Ecojet/Multijet 120,Renault R9M,1598,88,120,06/16 →
1.6 Multijet 95,Renault R9M,1598,70,95,06/16 →
2.0 EcoJet,M9R,1997,88,120,07/19 →
2.0 EcoJet,M9R,1997,107,145,07/19 →
2.0 EcoJet,M9R,1997,125,170,07/19 →
