Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
1.1,E1,1071,40,54,09/85 → 12/87
1.3,E3,1296,44,60,08/85 → 05/89
1.3,E3,1324,49,67,09/85 → 08/89
1.3,B3,1324,55,75,09/89 → 05/91
1.4,B3,1324,44,60,09/87 → 10/89
1.5,B5,1490,55,75,08/85 → 05/89
1.5,B5,1498,54,73,09/87 → 10/89
1.5,E5,1490,55,75,08/85 → 05/89
1.5,B5,1498,54,73,01/87 → 05/89
1.5i (BF),,1490,70,95,08/85 → 05/89
1.5i Turbo (BF),,1490,85,115,08/85 → 05/89
1.6,B6,1597,77,105,08/85 → 05/89
1.6 (BF),,1597,54,73,09/87 → 10/89
1.6,B6E,1597,63,86,01/86 → 11/89
1.6 GT,B6,1585,77,105,01/88 → 04/90
1.6 4x4 St. W.,B6E,1598,63,86,05/86 → 11/89
1.6 GT,B6,1597,63,85,11/86 → 10/89
1.6 GT,B6,1597,63,86,09/87 → 10/89
1.6 GT Turbo 4WD (BF2),,1597,110,150,08/87 → 10/89
1.6 Turbo 4 WD,B6 (Turbo),1585,103,140,10/87 → 11/91
1.7 D,PN27,1708,40,54,04/86 → 05/89
1.7 D,PN46,1708,42,57,01/87 → 05/89
1.7 D,PN26,1708,42,57,11/86 → 10/89
