Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
XJS 3.6 Coupe,AJ 6,3590,136,185,01/88 → 05/92
XJS 3.6 Coupe,AJ 6,3590,156,212,08/87 → 12/89
XJS 3.6 Coupe,9DPALA,3590,146,199,01/88 → 05/91
XJS 3.6 Coupe,AJ 6,3590,162,220,10/83 → 12/88
XJS 4.0 Coupe,9EPCNA,3980,163,222,05/91 → 09/94
XJS 4.0 Coupe,9LPFRB,3980,171,233,07/94 → 03/96
XJS 5.3 Coupe,,5343,213,289,09/75 → 07/81
XJS 5.3 Coupe,,5343,197,268,01/86 → 12/89
XJS 5.3 Coupe,8S,5344,207,282,05/91 → 08/93
XJS 5.3 Coupe,V 12,5344,211,287,01/88 → 05/92
XJS 5.3 Coupe,8C,5344,202,275,01/88 → 06/91
XJS 5.3 HE Coupe,V 12,5343,217,295,07/81 → 12/87
XJS 5.3 HE Coupe,8S,5343,194,264,01/86 → 12/89
XJS 6.0 Coupe,8D,5993,222,302,05/93 → 03/96
XJSC 3.6 Convertible,AJ 6,3590,136,185,08/87 → 05/91
XJSC 3.6 Convertible,AJ 6,3590,156,212,08/87 → 05/91
XJSC 3.6 Convertible,AJ 6,3590,162,220,10/86 → 12/88
XJSC 5.3 Convertible,8C,5344,202,275,01/88 → 09/91
XJSC 5.3 Convertible,V 12,5344,211,287,01/88 → 05/92
XJSC 5.3 HE Convertible,8S,5343,194,264,07/85 → 05/92
XJSC 5.3 HE Convertible,V 12,5343,217,295,09/85 → 12/90
