Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
1.4 (P..0),"847 700,701",1397,36,50,09/80 → 02/89
1.4 (T..0),C1J 700,1397,36,50,09/80 → 09/91
"1.6 (T..1, V..1)",A1M 707/708,1647,36,49,09/80 → 02/89
1.6 (P..1),841 705,1647,36,49,09/80 → 02/89
1.6 4x4,A1M 707,1647,48,65,03/80 → 08/86
1.7 (T..8),F1N 720,1721,50,68,10/84 → 02/89
1.7 (P3.8),F1N 724,1721,50,68,03/89 → 09/94
1.9 D,F8Q-606,,44,60,09/96 → 03/01
1.9 dCi,F9Q-780,1870,59,80,03/00 → 03/01
2.0,"829720, 829721",1995,63,86,03/80 → 12/86
"2.0 (T..2, V..2)",J5R 716/726,1995,59,80,09/80 → 09/90
2.0,829,1995,58,79,09/80 → 09/90
2.1 D (P..3),852 720/750,2068,43,59,09/80 → 07/94
2.1 D,J8S 758,2068,47,64,06/94 → 12/97
2.2,J7T 780,2165,70,95,03/89 → 07/94
"2.2i (T..A, V..A)",J7T 600/780,2165,74,101,03/89 → 12/97
2.5 D,S8U 720/722,2445,51,69,03/80 → 04/89
2.5 D (P..4),S8U 720/752,2499,55,76,09/80 → 02/89
"2.5 D (T..4, V..4)",Sofim-8140.67,2499,55,76,03/89 → 03/01
2.5 D 4x4 (TXW),S8U 750/752/758,2499,55,75,08/89 → 03/01
