Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
1.4 TSI (71),"CAVA, CNWB, CTHA, CZDA, DJKA",1390,110,150,08/10 →
1.8 TSI (71),CDAA,1798,118,160,05/12 →
2.0 TDI (71),CFFA,1968,100,136,08/10 → 05/11
2.0 TDI (71),CFFB,1968,103,140,08/10 →
2.0 TDI (71),CFGB,1968,125,170,08/10 →
2.0 TDI (71),"CFFE, CUVA, DFLD",1968,85,115,05/11 → 09/18
2.0 TDI (71),"CFGC, DLUB",1968,130,177,11/12 →
2.0 TDI (71),"CUVC, DFLA, DLTA",1968,110,150,05/15 →
2.0 TDI (71),"CUWA, DFMA",1968,135,184,05/15 →
2.0 TSI (71),CCZA,1984,147,200,11/10 →
2.0 TSI (71),DEDA,1984,162,220,05/15 →
