Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
1.0 T-GDi,10E4E,999,82,111,10/17 →
1.0T,10E4E,999,92,125,03/17 →
1.5 VTi,15S4C,1498,78,106,10/17 →
