Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
1.8 (T19),7A-FE,1762,79,107,02/92 → 09/97
1.8 (T21),7A-FE,1762,85,116,10/97 → 08/02
1.8(ZZT241W),1ZZ-FE,1794,97,132,09/02 → 06/07
2.0 (AZT246W),1AZ-FSE,1998,114,155,09/02 → 06/07
2.0 (4WD),3S-FE,1998,99,135,11/92 → 08/97
2.0 (AZT241W),1AZ-FSE,1998,112,152,09/02 → 06/07
2.0 (ST215G),3S-FE,,99,135,08/97 → 09/02
2.0 (ST210G_ST215G),3S-FE,,103,140,08/97 → 09/02
2.0 TD,2C,1974,56,76,06/94 → 09/97
2.0 TD,2C-T,1975,65,88,01/96 → 08/97
2.2 TD (CT216_),3C-TE,,69,94,08/97 → 09/02
