Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
2.5L 250,2AR-FE,2494,135,184,06/12 → 06/18
200,6AR-FSE,1998,110,150,08/15 → 06/18
250,,2507,118,160,12/89 → 09/91
3.0,1MZ-FE,2995,140,190,10/96 → 07/01
3.0L VZV,1MZ-FE,2995,157,213,08/01 → 10/06
3.5L (350),2GR-FE,3456,204,277,06/12 → 06/18
300,,2959,138,188,09/91 → 12/97
350,2GR-FE,3456,183,249,06/12 → 06/18
