Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
1.6 (T22),4A-FE,1587,74,101,09/97 → 10/00
1.6 16V (T22),3ZZ-FE,,81,110,01/98 → 02/03
1.8 16V (T22),7A-FE,,81,110,01/98 → 10/00
1.8 16V (T22),1ZZ-FE,1794,95,129,10/00 → 02/03
2.0 16V (T22),3S-FE,,94,128,01/98 → 10/00
2.0 16V (T22/ACM20),1AZ-FE/FSE,1998,110,150,10/00 → 02/03
2.0 D (T22),2C-T,1974,61,83,10/97 → 05/98
2.0 D-4D Turbodiesel (T22),1CD-FTV,1995,81,110,04/00 → 02/03
2.0 D-4D Turbodiesel (T22/CLM20),1CD-FTV,1995,85,116,04/01 → 02/03
2.0 TD (T22),2C-FE,,66,90,01/98 → 02/03
