Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
1.3 N,13 N (44KW),1297,44,60,09/81 → 08/88
1.6 N,16 N (55KW),1598,55,75,09/81 → 08/88
1.6i (KAT),C 16 NZ,1598,55,75,08/86 → 08/88
1.6i,E 16 NZ,1598,55,75,08/86 → 08/88
1.8,E 18 NV,1796,62,84,08/86 → 08/88
1.8i (KAT),C 18 NE,1796,74,100,01/85 → 08/86
1.8i,,1796,82,112,03/85 → 10/88
2.0i,20 SE,1998,90,122,09/86 → 10/88
