Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
1.3 VVTi,2NZ-FE,1298,64,87,07/02 → 08/14
1.5 VVTI (4WD (NCP5)),1NZ-FE,1497,77,105,07/02 → 08/14
1.5 VVTi,1NZ-FE,1497,80,109,07/02 → 08/14
