Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
2.0,B 19 E,1986,74,101,08/84 → 12/85
2.0,B 19 K/B20,1955,66,90,09/76 → 07/84
2.0,B 19 A,1955,66,90,08/76 → 07/78
2.0,B 20 A,1954,60,82,08/74 → 07/76
2.0,B 200 K,1986,76,103,08/84 → 07/85
2.0,B 20,1955,71,97,08/80 → 08/83
2.0,B 200 F,1986,82,111,09/88 → 12/93
2.0 D,D 20,1985,50,68,09/78 → 10/80
2.0 Kombi (P245),,1986,86,117,08/83 → 07/93
2.1,B 21 E,2127,90,123,08/74 → 07/80
2.1,B 21 A,2127,71,97,08/74 → 07/75
2.1,B 21 A,2127,74,100,10/76 → 07/81
2.1,B 21 A/F,2127,80,107,08/80 → 07/84
2.1 Turbo,B 21 ET,2112,114,155,08/80 → 07/84
2.1 Turbo Kombi (P 245),B 21 ET,2127,114,155,08/80 → 07/85
2.3,B 230 F,2316,96,131,08/83 → 07/85
2.3,B 23 A,2315,82,112,08/80 → 07/84
2.3,B 230 K,2315,81,110,08/84 → 07/86
2.3,B 230 K,2315,100,136,08/80 → 07/83
2.3,B 23 E,2300,98,133,08/84 → 12/89
2.3,B 230 F,2315,83,113,08/86 → 07/87
2.3 (P245),B 23 E,2300,100,136,01/83 → 12/84
2.3,B 23 E,2315,103,140,08/78 → 07/80
2.3,B 230 K,2316,85,115,08/86 → 07/93
2.3 (Kombi) (P 245),B 230 F,2316,100,136,08/91 → 07/92
2.4 D,D 24,2383,60,82,08/78 → 07/85
2.4 D,D 24,2385,58,79,08/87 → 08/93
2.4 D Kombi (P 245),D 24,2355,60,82,04/79 → 08/93
2.7 (GLT 6),B 27 E,2664,104,141,08/79 → 07/80
2.8,B28E,2849,114,155,10/80 → 09/82
2.8,B28A,2849,95,129,10/81 → 09/82
240,B 19 ET,1986,100,136,10/82 → 08/84
