Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
3.2i (E36),S54B32,3246,235,320,09/00 → 12/02
316i (E36),M 40 B 16 (Kat.),1596,73,100,09/90 → 09/93
316i (E36),M 40 B 16,1596,75,102,09/90 → 09/93
316i (E36),M 43 B 16,1596,75,102,07/93 → 10/99
318 tds (E36),M 41 D 17 / 18,1665,66,90,01/95 → 10/99
318i (E36),M 40 B 18 (Kat.),1796,83,113,12/90 → 10/99
318i (E36),M 43 B 18,1796,85,115,12/90 → 10/99
318i/is (E36),M 42 B 18,1796,103,140,03/93 → 04/99
318is (E36),M 44 B 19,1895,103,140,09/95 → 04/99
318is Coupe (E36),M 42 B 18,1796,103,140,03/92 → 10/95
320i (E36),M 50 B 20/M 52 B 20,1991,110,150,09/90 → 10/99
320i (E36),M 52 B 20,1991,110,150,01/95 → 10/99
323i (E36),M 52 B 25,2494,125,170,03/95 → 10/99
325 td (E36),M 51 D 25,2497,85,115,09/91 → 10/99
325 tds (E36),M 51 D 25,2497,105,143,05/93 → 10/99
325i (E36),M 52 B 25,2494,141,192,09/90 → 09/95
328i (E36),M 52 B 28,2793,142,193,01/95 → 10/99
M3 3.0 Cabrio (E36),S 50 B 30,2990,210,286,01/94 → 12/00
M3 3.0 Coupé (E36),S 50 B 30,2990,210,286,10/92 → 01/95
M3 3.0 Coupé (E36),S 50 B 30,2990,217,295,01/95 → 10/95
M3 3.2 (E36),S52B32,3152,179,243,02/98 → 06/00
M3 3.2 (E36),S 50 B 32,3201,236,321,09/95 → 12/00
