Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
1.8 TFSI (4GC/4GD),CYGA,1798,140,190,09/14 → 09/18
2.0 Hybrid (4G2/4G5),CHJA,1984,180,245,01/12 → 09/18
2.0 TDI (4G2/4G5),CGLD,1968,120,163,04/11 → 09/18
2.0 TDI (4GC/4GD),CSUD,1968,110,150,09/14 → 09/18
2.0 TDI (4G2/4G5/4GC/4GD),"CNHA, DDDA, CZJA",1968,140,190,12/13 → 09/18
2.0 TDI (4G2/4G5),CGLE,1968,100,136,01/12 → 09/18
2.0 TDI (4G2/4G5),"CGLC, CMGB",1968,130,177,04/11 → 09/18
2.0 TDI (4GC/4GD),CSUE,1968,100,136,09/14 →
2.0 TFSI (4G2/4G5),CDNB,1984,132,180,04/11 → 09/18
2.0 TFSI (4GC/4GD),"CYNB, CYPA",1984,185,252,09/14 → 09/18
2.0 TFSI (4GC/4GD),CYPB,1984,183,249,05/15 → 09/18
2.0 TFSI (4G2/4G5),"CAEB, CHJA",1984,155,211,04/11 → 05/13
2.0 TFSI (4G2/4G5),CAED,1984,162,220,05/13 → 09/18
2.8 FSI (4GC/4GD),CVPA,2773,162,220,09/14 → 09/18
2.8 FSI (4G2/4G5),CHVA,2773,150,204,04/11 → 04/15
3.0 TDI (4G2/4G5/4GC/4GD),"CDUC, CDUD, CKVB, CKVC",2967,180,245,04/11 → 09/18
3.0 TDI (4GC/4GD),CRTD,2967,200,272,09/14 → 09/18
3.0 TDI (4GC/4GD),"CRTE, CTCC, CZVA, CZVB",2967,160,218,09/14 → 09/18
3.0 TDI (4GC/4GD),CVUA,2967,235,320,09/14 → 09/18
3.0 TDI (4G2/4G5),"CLAA, CLAB",2967,150,204,04/11 → 09/18
3.0 TDI (4G2/4G5),CGQB,2967,230,313,10/11 → 09/18
3.0 TDI (4GC/4GD),"CRTF, CTCB",2967,155,211,09/14 → 09/18
3.0 TDI (4GH/4GJ),CZVF,2967,140,190,11/15 → 09/18
3.0 TDI (4GC/4GD),CVUB,2967,240,326,09/14 → 09/18
3.0 TDI (4G2/4G5/4GC/4GD),CPNB,2967,176,239,05/13 → 09/18
3.0 TFSI (4GC/4GD),CREC,2995,245,333,09/14 → 09/18
3.0 TFSI (4G2/4G5),CGWB,2995,220,300,04/11 → 05/12
3.0 TFSI (4G2/4G5),"CGWD, CGXB, CTUA",2995,228,310,04/11 → 09/18
4.0 TFSI RS6 (4G5),CWUC,3993,445,605,11/15 → 09/18
4.0 TFSI RS6 (4G5),CRDB,3993,412,560,06/13 → 09/18
4.0 TFSI S6 (4G2/4G5),CEUC,3996,309,420,04/12 → 09/18
4.0 TFSI S6 (4GC/4GD),CTGE,3993,331,450,09/14 → 09/18
