Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
1.0 12V,Z 10 EP/XEP,973,44,60,07/03 → 11/06
1.0 12V,Z 10 XE,973,43,58,09/00 → 11/06
1.2 16V,Z 12 XEP,1229,59,80,07/04 → 06/07
1.2 16V,Z 12 XE,1199,55,75,09/00 → 08/04
1.3 CDTI,Z 13 DT,1248,51,70,09/03 → 11/06
1.3 CDTI,Z 13 DT,1248,59,80,07/05 → 06/06
1.4 16V,Z 14 XEP,1389,66,90,07/03 → 04/07
1.4 16V,Z 14 XE,1389,66,90,09/00 → 11/06
1.6 CNG,"Y16YNG, Z16YNG",1598,69,94,05/03 → 11/06
1.7 CDTI,Z 17 DTH,1686,74,100,09/03 → 11/06
1.7 DI,Y 17 DTL,1686,48,65,09/00 → 11/06
1.7 DTI,Y 17 DT,1686,55,75,09/00 → 11/06
1.8 GSI,Z 18 XE,1796,92,125,09/00 → 11/06
