Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
518i (E34),M 40 B 18 (Kat.),1796,83,113,08/89 → 09/95
518i (E34),M 43 B 18,1796,85,115,08/89 → 02/96
520i (E34),M 20 B 20,1990,95,129,01/88 → 08/91
520i 24V (E34),M 50 B 20,1991,110,150,09/89 → 02/96
524 td (E34),M 21 D 24 (Kat.),2443,85,115,03/88 → 10/95
525 td (E34),M 51 D 25,2497,85,115,03/93 → 09/96
525 tds (E34),M 51 D 25,2497,105,143,09/91 → 09/96
525i (E34),M 20 B 25 (Kat.),2494,125,170,01/88 → 08/91
525i / ix (E34),M 50 B 25,2494,141,192,09/89 → 09/96
530i (E34),M 30 B 30 (Kat.),2965,138,188,01/88 → 08/91
530i (E34),M 60 B 30,2997,160,218,09/92 → 09/96
535i (E34),M 30 B 35,3430,155,211,01/88 → 09/95
540i (E34),M 60 B 40,3982,210,286,09/92 → 09/96
M5 3.5 (E34),S 38 B 35,3481,232,315,10/88 → 05/92
M5 3.5 (E34),S 38 B 36,3535,232,315,10/88 → 05/92
M5 3.8 (E34),S 38 B 38,3795,250,340,03/92 → 12/95
