Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
ML 230 (W163),M 111.977,2295,110,150,11/97 → 08/01
ML 270 CDI (W163),OM 612,2688,120,164,12/99 → 06/05
ML 320 (W163),M 112.942,3199,160,218,11/97 → 12/02
ML 350 (W163),M 112.970,3724,180,245,10/02 → 06/05
ML 350 (W163),M 112,3724,173,235,02/03 → 06/05
ML 400 CDI (W163),OM 628,3997,184,250,09/01 → 06/05
ML 430 (W163),M 113.942,4266,199,271,06/98 → 08/01
ML 500 (W163.175),M 113.965,4966,215,292,09/01 → 06/05
ML 55 AMG (W163),M 113.980/981,5439,255,347,02/00 → 06/05
