Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
6.0 Convertible,DDBD,5950,467,635,12/18 →
6.0 Supersports,DJLA,5998,522,710,09/17 → 05/18
GT 6.0 (3S / 3S31BB),DDBD,5998,467,635,09/17 →
GT 6.0 W12,CVAC,5998,467,635,05/14 → 05/16
GT Speed6.0 W12 (39314B),CVAA,5998,460,625,06/12 →
GT/GTC 4.0 S V8 (39322),CMMD,3998,388,528,07/13 →
GT/GTC 4.0 V8 (39323),"CMMC, CYCB",3998,373,507,03/12 →
GT/GTC 6.0 W12 (39317B),DBDA,5998,434,590,05/15 → 07/18
GT/GTC 6.0 W12 (39311A/B),"CKHB, CVAB",5998,423,575,04/11 → 06/15
GT/GTC 6.0 W12 (39318B),DBDD,5998,472,642,05/16 →
GT3-R (39349B),DCCA,3998,427,580,10/14 →
