Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
1.8,K 1.8,1796,88,120,04/99 → 05/05
1.8 Turbo,18 K4G,1796,110,150,07/03 → 05/05
2.0 CDT,M47R,1950,85,116,04/99 → 05/05
2.0 CDTi,204D2,1951,96,131,02/03 → 05/05
2.0 V6,204KF,1991,110,150,04/99 → 05/05
2.5 V6,KV6,2497,129,175,04/99 → 10/01
2.5 V6,25K4F,2497,130,177,10/01 → 05/05
4.6 V8,,4601,191,260,10/04 → 05/05
