Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
2.2 Diesel,Isuzu C223,,,,07/88 → 09/96
2.3,Isuzu 4ZD1,2254,66,90,07/88 →
2.3,Isuzu 4ZD1,2254,72,98,08/94 → 09/96
2.3 4x4,Isuzu 4ZD1,2255,69,94,06/90 → 08/94
2.5 Diesel,Isuzu 4JA1,2499,56,75,01/90 → 06/94
2.5 Turbodiesel,Isuzu 4JA1T/4FD1,2499,,,06/95 → 12/02
3.1 Turbodiesel,Isuzu 4JG2T,,,,06/96 → 07/01
