Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
1.3 (XE),A-Plus,1275,50,68,10/84 → 10/88
1.6 (XE),16 HC37 (S-Series),1576,61,83,10/84 → 12/91
2.0 i (XE),20 H-Cat. (O-Series),1996,75,102,12/90 → 12/93
2.0 i (XE),20 H (O-Series),1982,83,113,10/84 → 12/93
