Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
2.0 T (Modena Mild Hybrid),670 05 31 15,1995,243,330,04/22 →
2.0 T (GT Mild Hybrid),670 05 31 15,1995,221,300,04/22 →
3.0 T (AWD),,2992,390,530,04/22 →
