Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
1.6 (AT151),4A-L,1587,62,84,10/83 → 11/87
1.6 (AT171),4A-FE,1587,72,98,12/87 → 03/92
1.6 (AT151),4A-L,1588,63,86,10/86 → 11/87
1.6 (AT151),4A-LC,1587,55,75,10/83 → 11/87
1.6 SX (AT171),4A-FE,1587,75,102,12/87 → 03/92
1.6 XL (AT171),4A-F,1587,66,90,12/87 → 11/89
1.8,3T,1770,63,86,01/82 → 02/87
1.8 GLI (ST150),1S-EL,1819,74,101,10/83 → 11/87
2.0 D (T17),,1974,54,73,03/88 → 06/93
"2.0 D DX,GL (T15)",2C-L,1974,50,68,02/84 → 05/88
2.0 GLi (ST171),3S-FE,1998,89,121,12/87 → 03/92
