Tipo de Modelo,Código do motor,ccm,kW,CV,Ano de fabricação
1.6 16V T.Spark (932),"AR 32101/02/03,67601",1598,88,120,09/97 → 05/06
1.8 16V T.Spark (932),AR 32201,1747,106,144,09/97 → 02/01
1.8 16V T.Spark (932),AR 32205,1747,103,140,01/01 → 05/06
1.9 JTD (932),AR 32302,1910,76,104,09/97 → 02/01
1.9 JTD (932),AR 37101,1910,81,110,01/01 → 07/01
1.9 JTD (932),937 A2.000,1910,85,115,06/01 → 05/06
1.9 JTD (932),937 A4.000,1910,93,126,11/03 → 05/06
1.9 JTD 16V (932),192A5.000,1910,103,140,11/02 → 05/06
1.9 JTD 16V (932),,1910,110,150,07/04 → 05/06
2.0 16V T.Spark (932),AR 32310,1970,110,150,01/01 → 04/02
2.0 JTS (932),937 A1.000,1970,121,165,03/02 → 05/06
2.0 T.Spark 16V (932),AR 32301,1970,114,155,09/97 → 02/01
2.4 JTD (932),AR 32501,2387,100,136,09/97 → 02/01
2.4 JTD (932),839A6.000,2387,103,140,01/01 → 04/02
2.4 JTD (932),841 C.000,2387,110,150,03/02 → 08/03
2.4 JTD (932),"841 M.000, 841 N.000",2387,120,163,06/03 → 05/06
2.4 JTD (932),,2387,129,175,07/03 → 05/06
2.5 V6 24V (932),AR 32401,2492,140,190,09/97 → 02/01
2.5 V6 24V (932),AR 32405,2492,141,192,01/01 → 05/06
3.2 V6 24V GTA (932),932 A.000,3179,184,250,03/02 → 05/06
